period,nerc.region,demand.mwh,SO2
2020-08-19T06,RFC,161598,0
2020-08-19T07,RFC,156344,0
2020-08-19T08,RFC,153142,0
2020-08-19T09,RFC,152992,0
2020-08-19T10,RFC,157524,0
2020-08-19T11,RFC,162996,0
2020-08-19T12,RFC,167066,0
2020-08-19T13,RFC,174112,0
2020-08-19T14,RFC,181698,0
2020-08-19T15,RFC,187968,0
2020-08-19T16,RFC,194822,0
2020-08-19T17,RFC,201802,0
2020-08-19T18,RFC,209120,0
2020-08-19T19,RFC,215274,0
2020-08-19T20,RFC,220340,0
2020-08-19T21,RFC,224394,0
2020-08-19T22,RFC,227812,0
2020-08-19T23,RFC,225460,0
2020-08-20T00,RFC,214840,0
2020-08-20T01,RFC,207024,0
2020-08-20T02,RFC,199058,0
2020-08-20T03,RFC,187786,0
2020-08-20T04,RFC,176430,0
2020-08-20T05,RFC,166198,0
2020-08-20T06,RFC,157602,0
2020-08-20T07,RFC,151692,0
2020-08-20T08,RFC,148408,0
2020-08-20T09,RFC,147932,0.001
2020-08-20T10,RFC,151588,0.026
2020-08-20T11,RFC,154464,0
2020-08-20T12,RFC,160866,0
2020-08-20T13,RFC,169742,0
2020-08-20T14,RFC,178412,0
2020-08-20T15,RFC,186828,0
2020-08-20T16,RFC,196356,0
2020-08-20T17,RFC,205710,0
2020-08-20T18,RFC,214308,0
2020-08-20T19,RFC,222102,0
2020-08-20T20,RFC,228062,0
2020-08-20T21,RFC,232896,0
2020-08-20T22,RFC,235464,0
2020-08-20T23,RFC,232120,0
2020-08-21T00,RFC,221908,0
2020-08-21T01,RFC,213764,0
2020-08-21T02,RFC,204352,0
2020-08-21T03,RFC,191572,0
2020-08-21T04,RFC,179366,0
2020-08-21T05,RFC,169130,0
2020-08-21T06,RFC,161396,0
2020-08-21T07,RFC,156228,0
2020-08-21T08,RFC,152498,0
2020-08-21T09,RFC,152244,0
2020-08-21T10,RFC,154778,0
2020-08-21T11,RFC,159036,0
2020-08-21T12,RFC,164238,0
2020-08-21T13,RFC,174536,0
2020-08-21T14,RFC,184700,0
2020-08-21T15,RFC,195662,0
2020-08-21T16,RFC,206260,0
2020-08-21T17,RFC,216810,0
2020-08-21T18,RFC,226842,0
2020-08-21T19,RFC,235166,0
2020-08-21T20,RFC,240802,0
2020-08-21T21,RFC,244680,0
2020-08-21T22,RFC,244860,0
2020-08-21T23,RFC,238350,0
2020-08-22T00,RFC,229002,0
2020-08-22T01,RFC,222542,0
2020-08-22T02,RFC,214362,0
2020-08-22T03,RFC,203428,0
2020-08-22T04,RFC,190968,0
2020-08-22T05,RFC,177548,0
2020-08-22T06,RFC,168294,0
2020-08-22T07,RFC,162556,0
2020-08-22T08,RFC,158264,0
2020-08-22T09,RFC,156556,0
2020-08-22T10,RFC,156330,0
2020-08-22T11,RFC,157836,0
2020-08-22T12,RFC,160080,0
2020-08-22T13,RFC,167098,0
2020-08-22T14,RFC,178560,0
2020-08-22T15,RFC,192196,0
2020-08-22T16,RFC,205772,0
2020-08-22T17,RFC,217982,0
2020-08-22T18,RFC,227324,0
2020-08-22T19,RFC,234028,0
2020-08-22T20,RFC,239056,0
2020-08-22T21,RFC,241764,0
2020-08-22T22,RFC,242654,0
2020-08-22T23,RFC,238200,0
2020-08-23T00,RFC,228534,0
2020-08-23T01,RFC,220690,0
2020-08-23T02,RFC,210904,0
2020-08-23T03,RFC,199860,0
2020-08-23T04,RFC,188986,0
2020-08-23T05,RFC,175504,0
2020-08-23T06,RFC,165426,0
2020-08-23T07,RFC,159588,0
2020-08-23T08,RFC,155222,0
2020-08-23T09,RFC,154650,0
2020-08-23T10,RFC,153590,0
2020-08-23T11,RFC,153462,0
2020-08-23T12,RFC,155468,0
2020-08-23T13,RFC,162884,0
2020-08-23T14,RFC,174158,0
2020-08-23T15,RFC,189342,0
2020-08-23T16,RFC,205220,0
2020-08-23T17,RFC,219866,0
2020-08-23T18,RFC,230670,0
2020-08-23T19,RFC,238286,0
2020-08-23T20,RFC,244336,0
2020-08-23T21,RFC,249194,0
2020-08-23T22,RFC,250946,0
2020-08-23T23,RFC,246044,0
2020-08-24T00,RFC,237384,0
2020-08-24T01,RFC,230880,0
2020-08-24T02,RFC,221116,0
2020-08-24T03,RFC,209422,0
2020-08-24T04,RFC,198270,0
2020-08-24T05,RFC,185642,0
2020-08-24T06,RFC,176902,0
2020-08-24T07,RFC,172792,0
2020-08-24T08,RFC,168968,0
2020-08-24T09,RFC,168806,0
2020-08-24T10,RFC,172946,0
2020-08-24T11,RFC,179518,0
2020-08-24T12,RFC,186964,0
2020-08-24T13,RFC,198906,0
2020-08-24T14,RFC,213932,0.039
2020-08-24T15,RFC,229536,0.025
2020-08-24T16,RFC,245002,0
2020-08-24T17,RFC,258628,0
2020-08-24T18,RFC,269004,0
2020-08-24T19,RFC,275680,0
2020-08-24T20,RFC,279420,0
2020-08-24T21,RFC,282116,0
2020-08-24T22,RFC,281622,0
2020-08-24T23,RFC,275888,0
2020-08-25T00,RFC,264898,0
2020-08-25T01,RFC,256134,0
2020-08-25T02,RFC,245156,0
2020-08-25T03,RFC,229764,0
2020-08-25T04,RFC,214246,0
2020-08-25T05,RFC,201338,0
2020-08-25T06,RFC,191462,0
2020-08-25T07,RFC,185348,0
2020-08-25T08,RFC,180318,0
2020-08-25T09,RFC,179206,0
2020-08-25T10,RFC,183818,0
2020-08-25T11,RFC,191268,0
2020-08-25T12,RFC,197682,0
2020-08-25T13,RFC,206898,0.181
2020-08-25T14,RFC,219670,0.203
2020-08-25T15,RFC,233968,0.203
2020-08-25T16,RFC,248076,0.203
2020-08-25T17,RFC,260830,0
2020-08-25T18,RFC,269592,0
2020-08-25T19,RFC,275122,0
2020-08-25T20,RFC,278116,0
2020-08-25T21,RFC,278896,0
2020-08-25T22,RFC,277904,0
2020-08-25T23,RFC,272074,0
2020-08-26T00,RFC,259596,0
2020-08-26T01,RFC,249686,0
2020-08-26T02,RFC,238150,0
2020-08-26T03,RFC,222788,0
2020-08-26T04,RFC,207204,0
2020-08-26T05,RFC,192524,0
2020-08-26T06,RFC,181076,0
2020-08-26T07,RFC,173896,0
2020-08-26T08,RFC,168708,0
2020-08-26T09,RFC,167336,0.14
2020-08-26T10,RFC,170982,0.069
2020-08-26T11,RFC,176400,0
2020-08-26T12,RFC,181770,0
2020-08-26T13,RFC,190702,0.084
2020-08-26T14,RFC,201356,0.091
2020-08-26T15,RFC,212692,0
2020-08-26T16,RFC,224004,0
2020-08-26T17,RFC,234618,0
2020-08-26T18,RFC,243604,0
2020-08-26T19,RFC,250876,0
2020-08-26T20,RFC,255722,0
2020-08-26T21,RFC,259782,0
2020-08-26T22,RFC,260552,0
2020-08-26T23,RFC,256442,0
2020-08-27T00,RFC,247064,0
2020-08-27T01,RFC,240984,0
2020-08-27T02,RFC,230078,0
2020-08-27T03,RFC,217914,0
2020-08-27T04,RFC,205950,0
2020-08-27T05,RFC,194072,0
2020-08-27T06,RFC,184614,0
2020-08-27T07,RFC,178068,0
2020-08-27T08,RFC,173612,0
2020-08-27T09,RFC,173300,0
2020-08-27T10,RFC,177678,0
2020-08-27T11,RFC,185844,0
2020-08-27T12,RFC,193006,0
2020-08-27T13,RFC,203012,0.101
2020-08-27T14,RFC,217198,0.059
2020-08-27T15,RFC,232884,0.145
2020-08-27T16,RFC,248946,0.199
2020-08-27T17,RFC,263732,0.204
2020-08-27T18,RFC,274452,0.015
2020-08-27T19,RFC,280198,0
2020-08-27T20,RFC,282202,0
2020-08-27T21,RFC,283212,0
2020-08-27T22,RFC,282308,0
2020-08-27T23,RFC,277650,0
2020-08-28T00,RFC,267468,0
2020-08-28T01,RFC,258766,0
2020-08-28T02,RFC,245740,0
2020-08-28T03,RFC,229868,0
2020-08-28T04,RFC,216916,0
2020-08-28T05,RFC,205248,0
2020-08-28T06,RFC,193988,0
2020-08-28T07,RFC,186090,0
2020-08-28T08,RFC,181394,0.158
2020-08-28T09,RFC,180088,0.022
2020-08-28T10,RFC,183450,0
2020-08-28T11,RFC,191442,0.003
2020-08-28T12,RFC,199044,0.007
2020-08-28T13,RFC,207608,0.245
2020-08-28T14,RFC,218398,0.022
2020-08-28T15,RFC,231736,0
2020-08-28T16,RFC,245426,0
2020-08-28T17,RFC,256662,0
2020-08-28T18,RFC,263840,0
2020-08-28T19,RFC,267912,0
2020-08-28T20,RFC,268122,0
2020-08-28T21,RFC,265008,0
2020-08-28T22,RFC,257860,0
2020-08-28T23,RFC,248458,0
2020-08-29T00,RFC,239818,0
2020-08-29T01,RFC,232834,0
2020-08-29T02,RFC,223256,0
2020-08-29T03,RFC,210708,0
2020-08-29T04,RFC,199040,0
2020-08-29T05,RFC,187438,0
2020-08-29T06,RFC,178572,0
2020-08-29T07,RFC,173074,0
2020-08-29T08,RFC,168572,0
2020-08-29T09,RFC,166176,0
2020-08-29T10,RFC,166726,0
2020-08-29T11,RFC,169108,0
2020-08-29T12,RFC,172528,0
2020-08-29T13,RFC,180432,0
2020-08-29T14,RFC,186870,0
2020-08-29T15,RFC,195290,0
2020-08-29T16,RFC,203636,0
2020-08-29T17,RFC,209920,0
2020-08-29T18,RFC,214542,0
2020-08-29T19,RFC,217986,0
2020-08-29T20,RFC,222744,0
2020-08-29T21,RFC,227178,0
2020-08-29T22,RFC,229716,0
2020-08-29T23,RFC,226684,0
2020-08-30T00,RFC,217376,0
2020-08-30T01,RFC,210540,0
2020-08-30T02,RFC,200554,0
2020-08-30T03,RFC,188074,0
2020-08-30T04,RFC,177086,0
2020-08-30T05,RFC,165072,0
2020-08-30T06,RFC,156866,0
2020-08-30T07,RFC,152138,0
2020-08-30T08,RFC,147280,0
2020-08-30T09,RFC,144446,0
2020-08-30T10,RFC,142394,0.044
2020-08-30T11,RFC,141918,0
2020-08-30T12,RFC,143264,0
2020-08-30T13,RFC,150188,0
2020-08-30T14,RFC,156496,0
2020-08-30T15,RFC,164868,0
2020-08-30T16,RFC,172506,0
2020-08-30T17,RFC,179888,0
2020-08-30T18,RFC,186586,0
2020-08-30T19,RFC,191492,0
2020-08-30T20,RFC,196976,0
2020-08-30T21,RFC,202132,0
2020-08-30T22,RFC,205096,0
2020-08-30T23,RFC,202444,0
2020-08-31T00,RFC,194668,0
2020-08-31T01,RFC,191238,0
2020-08-31T02,RFC,183890,0
2020-08-31T03,RFC,173572,0
2020-08-31T04,RFC,163528,0
2020-08-31T05,RFC,155584,0
2020-08-31T06,RFC,149186,0
2020-08-31T07,RFC,147524,0
2020-08-31T08,RFC,145628,0
2020-08-31T09,RFC,146376,0
2020-08-31T10,RFC,151390,0.039
2020-08-31T11,RFC,157928,0.339
2020-08-31T12,RFC,164658,0.347
2020-08-31T13,RFC,171726,0.21
2020-08-31T14,RFC,178128,0
2020-08-31T15,RFC,185004,0
2020-08-31T16,RFC,192266,0
2020-08-31T17,RFC,199144,0
2020-08-31T18,RFC,204602,0
2020-08-31T19,RFC,208604,0
2020-08-31T20,RFC,210626,0
2020-08-31T21,RFC,211532,0
2020-08-31T22,RFC,212664,0
2020-08-31T23,RFC,210180,0
2020-09-01T00,RFC,206032,0
2020-09-01T01,RFC,204112,0
2020-09-01T02,RFC,196478,0
2020-09-01T03,RFC,186076,0
2020-09-01T04,RFC,176896,0
2020-09-01T05,RFC,168518,0
2020-09-01T06,RFC,162054,0
2020-09-01T07,RFC,157848,0
2020-09-01T08,RFC,155488,0
2020-09-01T09,RFC,155572,0
2020-09-01T10,RFC,158380,0
2020-09-01T11,RFC,165040,0
2020-09-01T12,RFC,173482,0
2020-09-01T13,RFC,181908,0
2020-09-01T14,RFC,188558,0
2020-09-01T15,RFC,197236,0
2020-09-01T16,RFC,205560,0
2020-09-01T17,RFC,211992,0
2020-09-01T18,RFC,217306,0
2020-09-01T19,RFC,220976,0
2020-09-01T20,RFC,223048,0
2020-09-01T21,RFC,224664,0
2020-09-01T22,RFC,224658,0
2020-09-01T23,RFC,221580,0
2020-09-02T00,RFC,218196,0
2020-09-02T01,RFC,216674,0
2020-09-02T02,RFC,209752,0
2020-09-02T03,RFC,196940,0
2020-09-02T04,RFC,187310,0
2020-09-02T05,RFC,176972,0
2020-09-02T06,RFC,170192,0
2020-09-02T07,RFC,166908,0
2020-09-02T08,RFC,164820,0
2020-09-02T09,RFC,165554,0
2020-09-02T10,RFC,170360,0
2020-09-02T11,RFC,176552,0
2020-09-02T12,RFC,184204,0.001
2020-09-02T13,RFC,193396,0.008
2020-09-02T14,RFC,201400,0.181
2020-09-02T15,RFC,209810,0.307
2020-09-02T16,RFC,219178,0.323
2020-09-02T17,RFC,229158,0.327
2020-09-02T18,RFC,238534,0.324
2020-09-02T19,RFC,245088,0.324
2020-09-02T20,RFC,248910,0.312
2020-09-02T21,RFC,249914,0.11
2020-09-02T22,RFC,249210,0
2020-09-02T23,RFC,245488,0
2020-09-03T00,RFC,239080,0
2020-09-03T01,RFC,233960,0
2020-09-03T02,RFC,222708,0
2020-09-03T03,RFC,209412,0
2020-09-03T04,RFC,197560,0
2020-09-03T05,RFC,186530,0
2020-09-03T06,RFC,178420,0
2020-09-03T07,RFC,172788,0
2020-09-03T08,RFC,168970,0
2020-09-03T09,RFC,168424,0
2020-09-03T10,RFC,172264,0.036
2020-09-03T11,RFC,181930,0.29
2020-09-03T12,RFC,185944,0.321
2020-09-03T13,RFC,193814,0.32
2020-09-03T14,RFC,203106,0.318
2020-09-03T15,RFC,213656,0.32
2020-09-03T16,RFC,224132,0.322
2020-09-03T17,RFC,234802,0.321
2020-09-03T18,RFC,243872,0.32
2020-09-03T19,RFC,249722,0.321
2020-09-03T20,RFC,253126,0.284
2020-09-03T21,RFC,377960,0.097
2020-09-03T22,RFC,252416,0
2020-09-03T23,RFC,246140,0
2020-09-04T00,RFC,236910,0
2020-09-04T01,RFC,229788,0
2020-09-04T02,RFC,219082,0
2020-09-04T03,RFC,205934,0
2020-09-04T04,RFC,194022,0
2020-09-04T05,RFC,182032,0
2020-09-04T06,RFC,175192,0
2020-09-04T07,RFC,170172,0
2020-09-04T08,RFC,164908,0
2020-09-04T09,RFC,163112,0.057
2020-09-04T10,RFC,166154,0.311
2020-09-04T11,RFC,172758,0.277
2020-09-04T12,RFC,178142,0.277
2020-09-04T13,RFC,183254,0.271
2020-09-04T14,RFC,193684,0.272
2020-09-04T15,RFC,204254,0.27
2020-09-04T16,RFC,213630,0.261
2020-09-04T17,RFC,222134,0.268
2020-09-04T18,RFC,229210,0.269
2020-09-04T19,RFC,233262,0.209
2020-09-04T20,RFC,234748,0
2020-09-04T21,RFC,235326,0
2020-09-04T22,RFC,233088,0
2020-09-04T23,RFC,224776,0
2020-09-05T00,RFC,213648,0
2020-09-05T01,RFC,206002,0
2020-09-05T02,RFC,194174,0
2020-09-05T03,RFC,180878,0
2020-09-05T04,RFC,169006,0
2020-09-05T05,RFC,157788,0
2020-09-05T06,RFC,150708,0
2020-09-05T07,RFC,145548,0
2020-09-05T08,RFC,141648,0
2020-09-05T09,RFC,139160,0
2020-09-05T10,RFC,139018,0
2020-09-05T11,RFC,139858,0
2020-09-05T12,RFC,141884,0
2020-09-05T13,RFC,147540,0
2020-09-05T14,RFC,152766,0
2020-09-05T15,RFC,158980,0
2020-09-05T16,RFC,165870,0
2020-09-05T17,RFC,172150,0
2020-09-05T18,RFC,177906,0
2020-09-05T19,RFC,183562,0
2020-09-05T20,RFC,189404,0
2020-09-05T21,RFC,194660,0
2020-09-05T22,RFC,197060,0
2020-09-05T23,RFC,193694,0
2020-09-06T00,RFC,185248,0
2020-09-06T01,RFC,180346,0
2020-09-06T02,RFC,172338,0
2020-09-06T03,RFC,164156,0
2020-09-06T04,RFC,155464,0
2020-09-06T05,RFC,147286,0
2020-09-06T06,RFC,142466,0
2020-09-06T07,RFC,137992,0
2020-09-06T08,RFC,135452,0
2020-09-06T09,RFC,132532,0
2020-09-06T10,RFC,131502,0
2020-09-06T11,RFC,132594,0
2020-09-06T12,RFC,132040,0
2020-09-06T13,RFC,135934,0
2020-09-06T14,RFC,143634,0
2020-09-06T15,RFC,151896,0
2020-09-06T16,RFC,160054,0
2020-09-06T17,RFC,168484,0
2020-09-06T18,RFC,175866,0
2020-09-06T19,RFC,182620,0
2020-09-06T20,RFC,188912,0
2020-09-06T21,RFC,193858,0
2020-09-06T22,RFC,196550,0
2020-09-06T23,RFC,193250,0
2020-09-07T00,RFC,186742,0
2020-09-07T01,RFC,184102,0
2020-09-07T02,RFC,177702,0
2020-09-07T03,RFC,170390,0
2020-09-07T04,RFC,162236,0
2020-09-07T05,RFC,151424,0
2020-09-07T06,RFC,142666,0
2020-09-07T07,RFC,139176,0
2020-09-07T08,RFC,138952,0
2020-09-07T09,RFC,139482,0
2020-09-07T10,RFC,136642,0
2020-09-07T11,RFC,136936,0
2020-09-07T12,RFC,137118,0
2020-09-07T13,RFC,143802,0
2020-09-07T14,RFC,153920,0
2020-09-07T15,RFC,164336,0
2020-09-07T16,RFC,174296,0
2020-09-07T17,RFC,183558,0
2020-09-07T18,RFC,191164,0
2020-09-07T19,RFC,197746,0
2020-09-07T20,RFC,203742,0
2020-09-07T21,RFC,207596,0
2020-09-07T22,RFC,208156,0
2020-09-07T23,RFC,202648,0
2020-09-08T00,RFC,196080,0
2020-09-08T01,RFC,192442,0
2020-09-08T02,RFC,183982,0
2020-09-08T03,RFC,172626,0
2020-09-08T04,RFC,162822,0
2020-09-08T05,RFC,153564,0
2020-09-08T06,RFC,148074,0
2020-09-08T07,RFC,145548,0
2020-09-08T08,RFC,144050,0
2020-09-08T09,RFC,145260,0
2020-09-08T10,RFC,148240,0
2020-09-08T11,RFC,156886,0
2020-09-08T12,RFC,166564,0
2020-09-08T13,RFC,174468,0.067
2020-09-08T14,RFC,182850,0.274
2020-09-08T15,RFC,192776,0.276
2020-09-08T16,RFC,202998,0.207
2020-09-08T17,RFC,214052,0
2020-09-08T18,RFC,224520,0
2020-09-08T19,RFC,232574,0
2020-09-08T20,RFC,237910,0
2020-09-08T21,RFC,241132,0
2020-09-08T22,RFC,240378,0
2020-09-08T23,RFC,233888,0
2020-09-09T00,RFC,225676,0
2020-09-09T01,RFC,220002,0
2020-09-09T02,RFC,207132,0
2020-09-09T03,RFC,193176,0
2020-09-09T04,RFC,182652,0
2020-09-09T05,RFC,173486,0
2020-09-09T06,RFC,165752,0
2020-09-09T07,RFC,160196,0
2020-09-09T08,RFC,157714,0
2020-09-09T09,RFC,158106,0
2020-09-09T10,RFC,163050,0
2020-09-09T11,RFC,170086,0
2020-09-09T12,RFC,175690,0
2020-09-09T13,RFC,183168,0
2020-09-09T14,RFC,190804,0
2020-09-09T15,RFC,198786,0
2020-09-09T16,RFC,207696,0
2020-09-09T17,RFC,216050,0
2020-09-09T18,RFC,222384,0
2020-09-09T19,RFC,226954,0
2020-09-09T20,RFC,230074,0
2020-09-09T21,RFC,231970,0
2020-09-09T22,RFC,231658,0
2020-09-09T23,RFC,227410,0
2020-09-10T00,RFC,222520,0
2020-09-10T01,RFC,218872,0
2020-09-10T02,RFC,207962,0
2020-09-10T03,RFC,196038,0
2020-09-10T04,RFC,186306,0
2020-09-10T05,RFC,177440,0
2020-09-10T06,RFC,170014,0
2020-09-10T07,RFC,165214,0
2020-09-10T08,RFC,162102,0
2020-09-10T09,RFC,163034,0
2020-09-10T10,RFC,167256,0
2020-09-10T11,RFC,175732,0
2020-09-10T12,RFC,184544,0
2020-09-10T13,RFC,190232,0.005
2020-09-10T14,RFC,196638,0.154
2020-09-10T15,RFC,204562,0.277
2020-09-10T16,RFC,213092,0.274
2020-09-10T17,RFC,220134,0.257
2020-09-10T18,RFC,226244,0.002
2020-09-10T19,RFC,230352,0
2020-09-10T20,RFC,232662,0
2020-09-10T21,RFC,233280,0
2020-09-10T22,RFC,232462,0
2020-09-10T23,RFC,227994,0
2020-09-11T00,RFC,223164,0
2020-09-11T01,RFC,219260,0
2020-09-11T02,RFC,208268,0
2020-09-11T03,RFC,195812,0
2020-09-11T04,RFC,185664,0
2020-09-11T05,RFC,175578,0
2020-09-11T06,RFC,168534,0
2020-09-11T07,RFC,164916,0
2020-09-11T08,RFC,162726,0
2020-09-11T09,RFC,163004,0
2020-09-11T10,RFC,164712,0
2020-09-11T11,RFC,173456,0
2020-09-11T12,RFC,180468,0
2020-09-11T13,RFC,186168,0
2020-09-11T14,RFC,190704,0
2020-09-11T15,RFC,195558,0
2020-09-11T16,RFC,199924,0
2020-09-11T17,RFC,203280,0
2020-09-11T18,RFC,205178,0
2020-09-11T19,RFC,205634,0
2020-09-11T20,RFC,205286,0
2020-09-11T21,RFC,204730,0
2020-09-11T22,RFC,202714,0
2020-09-11T23,RFC,197578,0
2020-09-12T00,RFC,193392,0
2020-09-12T01,RFC,191046,0
2020-09-12T02,RFC,182642,0
2020-09-12T03,RFC,173368,0
2020-09-12T04,RFC,165338,0
2020-09-12T05,RFC,157998,0
2020-09-12T06,RFC,152454,0
2020-09-12T07,RFC,147428,0
2020-09-12T08,RFC,144200,0
2020-09-12T09,RFC,143152,0
2020-09-12T10,RFC,144148,0
2020-09-12T11,RFC,146472,0
2020-09-12T12,RFC,147984,0
2020-09-12T13,RFC,151568,0
2020-09-12T14,RFC,156816,0
2020-09-12T15,RFC,161936,0
2020-09-12T16,RFC,167324,0
2020-09-12T17,RFC,172540,0
2020-09-12T18,RFC,177154,0
2020-09-12T19,RFC,180960,0
2020-09-12T20,RFC,184286,0
2020-09-12T21,RFC,187300,0
2020-09-12T22,RFC,188680,0
2020-09-12T23,RFC,186404,0
2020-09-13T00,RFC,184154,0
2020-09-13T01,RFC,182422,0
2020-09-13T02,RFC,175350,0
2020-09-13T03,RFC,167968,0
2020-09-13T04,RFC,160612,0
2020-09-13T05,RFC,152614,0
2020-09-13T06,RFC,145752,0
2020-09-13T07,RFC,142386,0
2020-09-13T08,RFC,139672,0
2020-09-13T09,RFC,137994,0
2020-09-13T10,RFC,137504,0
2020-09-13T11,RFC,137478,0
2020-09-13T12,RFC,139360,0
2020-09-13T13,RFC,144444,0
2020-09-13T14,RFC,153174,0
2020-09-13T15,RFC,160176,0
2020-09-13T16,RFC,168296,0
2020-09-13T17,RFC,175814,0
2020-09-13T18,RFC,181132,0
2020-09-13T19,RFC,185336,0
2020-09-13T20,RFC,189462,0
2020-09-13T21,RFC,193836,0
2020-09-13T22,RFC,196406,0
2020-09-13T23,RFC,194988,0
2020-09-14T00,RFC,193146,0
2020-09-14T01,RFC,191088,0
2020-09-14T02,RFC,182034,0
2020-09-14T03,RFC,170746,0
2020-09-14T04,RFC,160090,0
2020-09-14T05,RFC,152708,0
2020-09-14T06,RFC,149732,0
2020-09-14T07,RFC,146038,0
2020-09-14T08,RFC,144252,0
2020-09-14T09,RFC,145568,0
2020-09-14T10,RFC,151544,0
2020-09-14T11,RFC,158478,0
2020-09-14T12,RFC,165774,0
2020-09-14T13,RFC,171760,0
2020-09-14T14,RFC,176764,0
2020-09-14T15,RFC,181372,0
2020-09-14T16,RFC,186366,0
2020-09-14T17,RFC,191130,0
2020-09-14T18,RFC,194650,0
2020-09-14T19,RFC,197284,0
2020-09-14T20,RFC,198140,0
2020-09-14T21,RFC,197734,0
2020-09-14T22,RFC,195690,0
2020-09-14T23,RFC,190188,0
2020-09-15T00,RFC,186774,0
2020-09-15T01,RFC,182678,0
2020-09-15T02,RFC,173190,0
2020-09-15T03,RFC,163644,0
2020-09-15T04,RFC,153996,0
2020-09-15T05,RFC,146042,0
2020-09-15T06,RFC,139982,0
2020-09-15T07,RFC,135364,0
2020-09-15T08,RFC,133342,0
2020-09-15T09,RFC,134112,0
2020-09-15T10,RFC,137564,0
2020-09-15T11,RFC,145446,0
2020-09-15T12,RFC,151396,0
2020-09-15T13,RFC,155288,0
2020-09-15T14,RFC,157580,0
2020-09-15T15,RFC,160082,0
2020-09-15T16,RFC,162592,0
2020-09-15T17,RFC,165264,0
2020-09-15T18,RFC,168010,0
2020-09-15T19,RFC,170602,0
2020-09-15T20,RFC,173008,0
2020-09-15T21,RFC,175292,0
2020-09-15T22,RFC,176422,0
2020-09-15T23,RFC,174406,0
2020-09-16T00,RFC,173724,0
2020-09-16T01,RFC,171894,0
2020-09-16T02,RFC,163344,0
2020-09-16T03,RFC,154678,0
2020-09-16T04,RFC,147356,0
2020-09-16T05,RFC,140386,0
2020-09-16T06,RFC,135402,0
2020-09-16T07,RFC,132504,0
2020-09-16T08,RFC,131028,0
2020-09-16T09,RFC,132110,0
2020-09-16T10,RFC,136896,0
2020-09-16T11,RFC,145082,0
2020-09-16T12,RFC,152126,0
2020-09-16T13,RFC,155704,0
2020-09-16T14,RFC,158392,0
2020-09-16T15,RFC,161892,0
2020-09-16T16,RFC,164878,0
2020-09-16T17,RFC,168788,0
2020-09-16T18,RFC,172430,0
2020-09-16T19,RFC,176258,0
2020-09-16T20,RFC,178792,0
2020-09-16T21,RFC,181574,0
2020-09-16T22,RFC,183690,0
2020-09-16T23,RFC,182026,0
2020-09-17T00,RFC,182032,0
2020-09-17T01,RFC,180210,0
2020-09-17T02,RFC,171402,0
2020-09-17T03,RFC,162468,0
2020-09-17T04,RFC,154574,0
2020-09-17T05,RFC,147960,0
2020-09-17T06,RFC,140940,0
2020-09-17T07,RFC,136756,0
2020-09-17T08,RFC,134810,0
2020-09-17T09,RFC,135550,0
2020-09-17T10,RFC,140634,0
2020-09-17T11,RFC,149322,0
2020-09-17T12,RFC,157430,0
2020-09-17T13,RFC,163152,0
2020-09-17T14,RFC,167372,0
2020-09-17T15,RFC,171412,0
2020-09-17T16,RFC,174912,0
2020-09-17T17,RFC,177728,0
2020-09-17T18,RFC,180300,0
2020-09-17T19,RFC,181482,0
2020-09-17T20,RFC,181398,0
2020-09-17T21,RFC,181762,0
2020-09-17T22,RFC,181478,0
2020-09-17T23,RFC,179570,0
2020-09-18T00,RFC,179218,0
2020-09-18T01,RFC,177682,0
2020-09-18T02,RFC,169734,0
2020-09-18T03,RFC,159730,0
2020-09-18T04,RFC,153278,0
2020-09-18T05,RFC,146762,0
2020-09-18T06,RFC,141174,0
2020-09-18T07,RFC,137566,0
2020-09-18T08,RFC,135664,0
2020-09-18T09,RFC,136628,0
2020-09-18T10,RFC,140696,0
2020-09-18T11,RFC,147702,0
2020-09-18T12,RFC,155038,0
2020-09-18T13,RFC,160180,0
2020-09-18T14,RFC,163930,0
2020-09-18T15,RFC,166168,0
2020-09-18T16,RFC,168434,0
2020-09-18T17,RFC,169912,0
2020-09-18T18,RFC,170380,0
2020-09-18T19,RFC,169990,0
2020-09-18T20,RFC,169590,0
2020-09-18T21,RFC,169058,0
2020-09-18T22,RFC,168362,0
2020-09-18T23,RFC,165334,0
2020-09-19T00,RFC,164232,0
2020-09-19T01,RFC,162600,0
2020-09-19T02,RFC,155770,0
2020-09-19T03,RFC,148368,0
2020-09-19T04,RFC,140718,0
2020-09-19T05,RFC,134990,0
2020-09-19T06,RFC,130788,0
2020-09-19T07,RFC,128092,0
2020-09-19T08,RFC,127348,0
2020-09-19T09,RFC,127432,0
2020-09-19T10,RFC,128460,0
2020-09-19T11,RFC,128064,0
2020-09-19T12,RFC,131450,0
2020-09-19T13,RFC,136368,0
2020-09-19T14,RFC,139084,0
2020-09-19T15,RFC,140128,0
2020-09-19T16,RFC,140104,0
2020-09-19T17,RFC,139986,0
2020-09-19T18,RFC,139486,0
2020-09-19T19,RFC,139280,0
2020-09-19T20,RFC,140174,0
2020-09-19T21,RFC,141910,0
2020-09-19T22,RFC,144882,0
2020-09-19T23,RFC,146498,0
2020-09-20T00,RFC,149110,0
2020-09-20T01,RFC,149766,0
2020-09-20T02,RFC,144690,0
2020-09-20T03,RFC,138042,0
2020-09-20T04,RFC,132440,0
2020-09-20T05,RFC,127882,0
